DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,PERCENT_PLANT_IN_PLOT,CANOPY_DIA_1_CM,CANOPY_DIA_2_CM,PLANT_HT_CM,HT_TO_TALLEST_BUDSCAR_CM,MICROPLOT_ID,NUMBER_STEMS_IN_MICROPLOT,PERCENT_DEAD,GENUS
2013-08-06T00:00:00Z,WC,30,WC30,SABE,100,35,20,45,0,NA,NA,45,willow
2013-08-06T00:00:00Z,WC,30,WC30,SADR,100,30,20,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SADR,100,30,25,80,5,NA,NA,75,willow
2013-08-06T00:00:00Z,WC,30,WC30,SADR,100,45,15,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SADR,100,10,10,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,10,10,75,5,NA,NA,70,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,15,5,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,10,5,45,0,N,2,45,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,5,5,50,0,NA,NA,50,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,10,15,45,0,NA,NA,45,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAGE,100,10,10,40,0,NA,NA,40,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,25,15,40,0,NA,NA,40,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,35,25,50,0,NA,NA,50,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,15,10,40,0,NA,NA,40,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,35,25,30,0,NA,NA,30,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,20,10,35,0,NA,NA,35,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,10,5,15,0,N,2,15,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,10,5,35,0,N,1,35,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,30,15,30,0,N,10,30,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,15,10,30,0,NA,NA,30,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,20,15,40,0,NA,NA,40,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,10,10,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,25,15,55,0,E,1,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,10,10,40,0,NA,NA,40,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,30,25,55,0,NA,NA,55,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,30,25,45,0,E,6,45,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,25,10,20,0,NA,NA,20,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,25,15,75,75,NA,NA,0,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,80,20,50,0,NA,NA,50,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,20,15,45,0,NA,NA,45,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,15,10,35,0,NA,NA,35,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAMO,100,40,25,60,0,NA,NA,60,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAPL,100,15,10,30,25,NA,NA,5,willow
2013-08-06T00:00:00Z,WC,30,WC30,SAPL,100,15,10,25,0,N,7,25,willow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,10,140,130,90,85,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,110,100,70,70,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,40,20,40,40,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,15,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,15,15,30,20,NA,NA,10,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,50,40,40,35,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,65,55,55,55,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,90,105,100,70,65,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,75,40,30,30,30,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,90,70,50,50,50,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,40,40,35,30,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,90,85,45,40,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,60,60,40,35,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,70,65,45,40,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,25,20,45,40,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,90,60,55,50,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,90,180,120,60,55,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,50,80,55,40,40,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,80,30,30,20,20,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,75,55,40,35,30,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,99,80,70,60,60,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,40,25,35,35,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,30,15,40,35,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,85,45,55,50,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,95,80,40,50,45,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,45,20,35,30,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,50,35,45,45,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,100,50,35,30,30,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,DAFR,20,60,45,35,35,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,31,WC31,SAMO,100,70,55,75,50,W,6,25,willow
2013-07-16T00:00:00Z,WC,31,WC31,SAMO,100,80,50,45,30,NA,NA,15,willow
2013-07-16T00:00:00Z,WC,31,WC31,SAMO,100,45,40,25,20,NA,NA,5,willow
2013-07-16T00:00:00Z,WC,31,WC31,SAMO,100,45,40,35,20,E,5,15,willow
2013-07-16T00:00:00Z,WC,31,WC31,SAPL,100,40,25,40,25,S,4,15,willow
2013-07-16T00:00:00Z,WC,31,WC31,SAPL,50,45,40,40,30,NA,NA,10,willow
2013-07-16T00:00:00Z,WC,32,WC32,DAFR,90,75,65,50,50,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,32,WC32,DAFR,5,125,110,60,55,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,32,WC32,DAFR,100,30,25,45,40,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,32,WC32,DAFR,25,25,15,25,25,NA,NA,0,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,ALIN,20,420,370,640,625,NA,NA,15,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,ALIN,5,770,480,510,495,NA,NA,15,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,BEOC,95,280,100,170,170,NA,NA,0,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,RUDE,100,95,70,55,55,NA,NA,0,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,RUDE,100,30,25,40,0,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,90,65,145,145,NA,NA,0,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,70,50,55,40,S,1,15,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,35,20,45,30,NA,NA,15,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,30,25,55,30,NA,NA,25,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,50,35,120,95,NA,NA,25,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,65,40,150,130,W,1,20,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,35,25,100,90,W,1,10,willow
2013-08-06T00:00:00Z,WC,33,WC33,SADR,100,60,55,135,105,NA,NA,30,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,100,20,10,85,0,W,2,85,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,80,55,70,155,90,W,2,65,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,60,75,60,130,130,NA,NA,0,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,100,95,70,165,160,NA,NA,5,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,100,95,90,160,130,N,3,30,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,100,80,50,155,110,NA,NA,45,willow
2013-08-06T00:00:00Z,WC,33,WC33,SAMO,100,60,35,125,85,NA,NA,40,willow
2013-07-16T00:00:00Z,WC,34,WC34,NONE,0,0,0,0,0,0,0,0,willow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,30,20,35,0,NA,NA,35,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,20,20,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,20,10,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,5,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,5,5,10,0,NA,NA,10,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,30,10,15,0,NA,NA,15,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,20,15,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,25,25,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,5,5,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,15,0,NA,NA,15,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,10,10,25,0,NA,NA,25,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,30,25,25,0,NA,NA,25,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,20,15,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,30,30,35,0,NA,NA,35,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,20,15,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,45,25,45,0,NA,NA,45,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,35,0,NA,NA,35,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,25,10,30,0,NA,NA,30,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,15,10,40,0,NA,NA,40,nonwillow
2013-08-08T00:00:00Z,WC,35,WC35,DAFR,100,25,10,30,0,NA,NA,30,nonwillow
2013-06-25T00:00:00Z,WC,36,WC36,DAFR,100,40,20,60,55,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,ALIN,10,25,15,50,50,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,ALIN,100,20,15,45,45,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,ALIN,100,15,15,40,40,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,95,35,25,40,35,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,100,65,35,40,40,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,100,25,20,35,35,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,100,33,30,45,45,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,100,20,10,35,35,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,50,35,30,35,35,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,DAFR,100,40,30,40,40,NA,NA,0,nonwillow
2013-07-16T00:00:00Z,WC,37,WC37,SAMO,100,30,25,45,45,N,7,0,willow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,30,25,35,35,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,65,35,40,40,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,50,35,40,40,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,55,25,50,50,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,80,40,30,50,50,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,110,80,70,70,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,100,100,50,60,60,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,ALIN,80,90,90,70,70,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,15,10,15,15,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,20,20,30,30,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,20,10,20,20,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,15,5,30,30,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,10,10,30,30,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,40,25,40,35,NA,NA,5,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,20,20,25,25,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,30,15,30,0,NA,NA,30,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,15,10,30,0,NA,NA,30,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,40,10,30,30,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,25,20,30,30,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,25,20,40,40,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,20,10,25,25,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,20,15,40,40,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,DAFR,100,40,25,35,35,NA,NA,0,nonwillow
2013-06-17T00:00:00Z,WC,38,WC38,SAMO,100,30,10,45,45,NA,NA,0,willow
2013-06-17T00:00:00Z,WC,38,WC38,SAMO,100,55,25,60,55,NA,NA,5,willow
2013-06-17T00:00:00Z,WC,38,WC38,SAMO,100,25,20,30,30,NA,NA,0,willow
2013-07-16T00:00:00Z,WC,39,WC39,BEGL,25,120,210,60,55,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,39,WC39,SAGE,100,25,15,70,65,NA,NA,5,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAGE,5,140,70,240,230,NA,NA,10,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,10,460,330,320,310,W,7,10,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,15,15,45,25,W,1,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,10,5,30,30,W,1,0,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,10,10,25,25,W,3,0,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,25,15,50,30,W,1,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,75,30,10,50,45,W,1,5,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,20,15,40,25,NA,NA,15,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,135,90,75,35,NA,NA,40,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,30,15,45,30,NA,NA,15,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,80,50,75,65,E,6,10,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,100,70,100,80,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,80,50,100,35,NA,NA,65,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,40,40,65,35,NA,NA,30,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,95,40,20,85,65,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,65,45,85,50,NA,NA,35,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,65,65,130,95,NA,NA,35,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,80,45,90,60,NA,NA,30,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,20,10,55,35,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,15,5,25,10,NA,NA,15,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,55,45,90,60,NA,NA,30,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,30,30,90,80,NA,NA,10,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,100,100,65,110,90,S,8,20,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,95,60,35,70,55,S,1,15,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,80,50,30,100,90,S,1,10,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAMO,5,250,180,250,235,S,1,15,willow
2013-07-16T00:00:00Z,WC,39,WC39,SAPL,10,85,60,90,55,N,3,35,willow
2013-06-25T00:00:00Z,WC,40,WC40,RIIN,100,25,10,45,40,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,40,WC40,RIIN,100,40,20,50,45,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,30,25,60,40,NA,NA,20,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,30,30,65,40,W,1,25,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,25,15,50,40,W,2,10,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,5,5,20,0,NA,NA,20,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,100,75,85,50,NA,NA,35,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,45,40,85,65,NA,NA,20,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,30,25,60,40,S,1,20,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,40,25,65,45,S,2,20,willow
2013-06-25T00:00:00Z,WC,40,WC40,SAMO,100,35,25,70,45,NA,NA,25,willow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,95,90,80,45,40,W,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,100,15,5,35,30,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,100,50,35,45,35,NA,NA,10,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,50,70,55,60,55,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,100,80,70,80,75,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,DAFR,100,75,60,65,60,E,1,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,RIIN,100,25,10,25,20,NA,NA,5,nonwillow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,65,125,50,155,85,W,6,70,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,60,70,60,120,100,W,2,20,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,99,135,115,130,110,W,1,20,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,100,80,45,105,100,NA,NA,5,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,100,35,30,40,15,NA,NA,25,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,40,140,120,165,160,N,1,5,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,80,150,70,185,175,N,5,10,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,85,170,125,170,165,N,10,5,willow
2013-06-25T00:00:00Z,WC,41,WC41,SAMO,100,130,75,125,120,NA,NA,5,willow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,100,100,250,195,NA,NA,55,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,50,50,180,120,NA,NA,60,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,90,45,155,50,NA,NA,105,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,35,80,140,55,NA,NA,85,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,80,65,150,55,NA,NA,95,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,150,140,330,260,NA,NA,70,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,60,120,90,320,270,NA,NA,50,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,180,170,340,280,NA,NA,60,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,POTR,100,165,120,320,250,NA,NA,70,nonwillow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,130,120,155,90,E,6,65,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,40,240,170,190,175,NA,NA,15,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,70,30,105,55,NA,NA,50,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,50,40,105,60,NA,NA,45,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,50,35,105,80,NA,NA,25,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,65,50,130,50,NA,NA,80,willow
2013-08-13T00:00:00Z,WC,42,WC42,SAMO,100,125,55,290,240,NA,NA,50,willow
2013-06-27T00:00:00Z,WC,43,WC43,NONE,0,0,0,0,0,0,0,0,willow
2013-06-27T00:00:00Z,WC,44,WC44,DAFR,100,25,15,35,30,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,44,WC44,DAFR,100,70,35,55,55,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,44,WC44,DAFR,100,15,5,30,25,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,75,55,65,40,NA,NA,25,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,45,25,65,50,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,30,70,60,65,55,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,95,40,55,40,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,75,65,65,55,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,75,85,45,65,40,NA,NA,25,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,90,65,55,40,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,90,65,70,60,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,70,45,60,40,S,3,20,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,70,70,55,50,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,95,70,70,55,E,6,15,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,85,85,70,60,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,65,60,60,45,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,44,WC44,SAMO,100,75,65,60,50,NA,NA,10,willow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,95,55,55,120,50,NA,NA,70,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,100,25,20,60,30,NA,NA,30,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,10,115,100,240,190,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,50,100,145,100,50,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,100,185,110,195,145,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,100,35,40,125,175,NA,NA,-50,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,100,80,70,150,115,NA,NA,35,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,ALIN,60,500,280,590,580,NA,NA,10,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,60,105,75,70,30,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,25,95,55,70,50,NA,NA,20,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,45,20,35,30,NA,NA,5,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,60,30,55,45,NA,NA,10,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,65,50,55,45,NA,NA,10,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,35,20,40,35,NA,NA,5,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,30,15,20,15,NA,NA,5,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,60,20,55,5,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,100,60,20,65,60,NA,NA,5,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,DAFR,30,10,5,30,30,NA,NA,0,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,RICE,90,60,35,115,170,NA,NA,-55,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,RICE,100,75,35,75,45,NA,NA,30,nonwillow
2013-08-06T00:00:00Z,WC,45,WC45,SAGE,100,30,20,55,50,NA,NA,5,willow
